domain_group,domain_group_name,type,kind,definition_path,definition_line,coverage_reason,integration_status,integration_reason,producer_count,producer_sites,current_transaction_boundary,joint_commit_feasibility,outcome_save_owner,domain_state_save_owner_candidates,participant_member_candidates,metric_member_candidates,ui_paths,query_paths,narrative_paths,subscriber_count
5,거래·재고·재정·서비스·손님,FacilityRevenueEvent,struct,Assets/Scripts/Services/Operation/OperatingDaySettlement.cs,389,"FacilityRevenueEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Buildings/ShopCustomerInteractionService.cs:455:ShopCustomerInteractionService.EconomyTransactionContext | Assets/Scripts/Services/Buildings/ShopCustomerInteractionService.cs:671:ShopCustomerInteractionService.FacilityRevenueEvent,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,customer | facility,revenue,,Assets/Scripts/Services/Operation/OperatingDaySettlementApplicationAdapter.cs,Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordEventRecorder.cs | Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordRuntime.cs,2
5,거래·재고·재정·서비스·손님,FacilityShopPurchasedEvent,struct,Assets/Scripts/Services/FacilityShop/FacilityShopSystem.cs,210,"FacilityShopPurchasedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/FacilityShop/DailyFacilityShopRuntime.cs:265:DailyFacilityShopRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,,,Assets/Scripts/Services/FacilityShop/DailyFacilityShopRuntime.cs | Assets/Scripts/Services/FacilityShop/FacilityShopSystem.cs | Assets/Scripts/Services/Infrastructure/BlueprintResearchApplicationAdapter.cs | Assets/Scripts/Services/Infrastructure/BlueprintResearchRuntime.cs,,0
5,거래·재고·재정·서비스·손님,FacilityStockConsumedEvent,struct,Assets/Scripts/Services/Operation/OperatingDaySettlement.cs,404,"FacilityStockConsumedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Buildings/Shop.cs:539:concern.<unknown> | Assets/Scripts/Services/Buildings/ShopCustomerInteractionService.cs:401:ShopCustomerInteractionService.BuildingRetailPurchaseCommitResult,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,facility,amount,,Assets/Scripts/Services/Buildings/Shop.cs | Assets/Scripts/Services/Operation/OperatingDaySettlementApplicationAdapter.cs | Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs,Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordEventRecorder.cs | Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordRuntime.cs,3
1,작업·생산·품질·연구·건설·수리,FacilitySynthesisCompletedEvent,struct,Assets/Scripts/Services/Synthesis/FacilitySynthesisSystem.cs,50,"FacilitySynthesisCompletedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Synthesis/FacilitySynthesisRuntime.cs:156:FacilitySynthesisRuntime.ProductionFacilityHandleQueryAdapter | Assets/Scripts/Views/Synthesis/UI/FacilitySynthesisPanel.cs:152:FacilitySynthesisPanel.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,,Assets/Scripts/Views/Synthesis/UI/FacilitySynthesisPanel.cs,Assets/Scripts/Services/Codex/CodexRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Synthesis/FacilitySynthesisRuntime.cs,,2
5,거래·재고·재정·서비스·손님,FacilityVisitEvent,struct,Assets/Scripts/Services/Operation/OperatingDaySettlement.cs,351,"FacilityVisitEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Operation/OperatingDaySettlement.cs:386:BuildingVisitEventPublisher.BuildingVisitEventPublisher,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,facility | visitor,,,Assets/Scripts/Services/Codex/CodexRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Operation/OperatingDaySettlementApplicationAdapter.cs | Assets/Scripts/Services/Recruitment/RegularCustomerRuntime.cs,Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordEventRecorder.cs | Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordRuntime.cs,5
3,원정·외부 활동·세력·사건·축제,FactionContractDeliveryReceipt,struct,Assets/Scripts/Services/Run/FactionContractDeliveryApplicationAdapter.cs,30,"FactionContractDeliveryReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Run/FactionContractDeliveryApplicationAdapter.cs:52:FactionContractDeliveryReceipt.FromPhysical | Assets/Scripts/Services/Run/V20ContentResolutionService.cs:2116:transition.FromPhysical | Assets/Scripts/Services/Run/V20ContentResolutionService.cs:2217:transition.FromPhysical,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,sourceStackIds,inputMassGrams | quantity,,Assets/Scripts/Services/Run/FactionContractDeliveryApplicationAdapter.cs | Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs,,0
3,원정·외부 활동·세력·사건·축제,FactionRouteArrivedEvent,struct,Assets/Scripts/Models/Factions/Core/FactionModels.cs,412,"FactionRouteArrivedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Factions/FactionRuntime.cs:1543:PendingFactionCargoPublication.FactionHexCoord,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,factionId,,,Assets/Scripts/Models/Factions/Core/FactionModels.cs | Assets/Scripts/Services/Factions/FactionRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,FactionRouteCargoDeliveryReceipt,class,Assets/Scripts/Models/Factions/Core/FactionModels.cs,70,"FactionRouteCargoDeliveryReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",5,Assets/Scripts/Models/Factions/Core/FactionModels.cs:80:FactionRouteCargoDeliveryReceipt.Clone | Assets/Scripts/Models/Factions/Core/FactionModels.cs:360:FactionRouteState.List | Assets/Scripts/Services/Factions/FactionRuntime.cs:1377:PendingFactionCargoPublication.FactionHexCoord | Assets/Scripts/Services/Factions/FactionRuntime.cs:1677:PendingFactionCargoPublication.ProjectCargoReceipt | Assets/Scripts/Services/Factions/FactionRuntime.cs:1701:PendingFactionCargoPublication.FactionHexCoord,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,,,Assets/Scripts/Models/Factions/Core/FactionModels.cs | Assets/Scripts/Services/Factions/FactionRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,FactionRouteSettlementReceipt,class,Assets/Scripts/Models/Factions/Core/FactionModels.cs,155,"FactionRouteSettlementReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",7,Assets/Scripts/Models/Factions/Core/FactionModels.cs:176:FactionRouteSettlementReceipt.Clone | Assets/Scripts/Models/Factions/Core/FactionModels.cs:365:FactionRouteState.FactionRouteSettlementReceipt | Assets/Scripts/Services/Factions/FactionRuntime.cs:1230:PendingFactionCargoPublication.FactionRouteSettlementReceipt | Assets/Scripts/Services/Factions/FactionRuntime.cs:1435:PendingFactionCargoPublication.CreatePaidSettlementReceipt | Assets/Scripts/Services/Factions/FactionRuntime.cs:1463:PendingFactionCargoPublication.FactionHexCoord | Assets/Scripts/Services/Factions/FactionRuntime.cs:1483:PendingFactionCargoPublication.CreateAllianceBenefitSettlementReceipt | Assets/Scripts/Services/Factions/FactionRuntime.cs:1508:PendingFactionCargoPublication.FactionHexCoord,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,,,Assets/Scripts/Models/Factions/Core/FactionModels.cs | Assets/Scripts/Services/Factions/FactionRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,FactionTrustChangedEvent,struct,Assets/Scripts/Models/Factions/Core/FactionModels.cs,392,"FactionTrustChangedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Factions/FactionRuntime.cs:244:PendingFactionCargoPublication.FactionRuntimeApplicationAdapter | Assets/Scripts/Services/Factions/FactionRuntime.cs:356:PendingFactionCargoPublication.FactionRuntimeApplicationAdapter | Assets/Scripts/Services/Factions/FactionRuntime.cs:490:PendingFactionCargoPublication.FactionRuntimeApplicationAdapter,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,factionId,,,Assets/Scripts/Models/Factions/Core/FactionModels.cs | Assets/Scripts/Services/Factions/FactionRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,FestivalCelebratedEvent,struct,Assets/Scripts/Services/Character/FuneralFestivalRuntime.cs,5,"FestivalCelebratedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Character/FestivalExecutionRuntime.cs:1369:ParticipantRuntime.Vector2Int,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,absoluteDay | assignedParticipantCount | plannedDurationSeconds,,Assets/Scripts/Services/Character/FestivalExecutionRuntime.cs | Assets/Scripts/Services/Character/FuneralFestivalRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,FestivalOutcomeEvent,struct,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs,375,"FestivalOutcomeEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",needs-authority-fix,No lexically proven producer exists; establish or remove the authoritative producer before integration.,0,,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,day | outcomeId,,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs | Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs,1
5,거래·재고·재정·서비스·손님,GrandProjectPhysicalInputReceipt,struct,Assets/Scripts/Models/Economy/Content/ResourceEconomyPlanningModels.cs,599,"GrandProjectPhysicalInputReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Economy/Planning/GrandProjectApplicationAdapter.cs:156:GrandProjectApplicationAdapter.ToGrandProjectReceipt,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,sourceStackIds,inputMassGrams | inputQuantity,,Assets/Scripts/Models/Economy/Content/GrandProjectRuntime.cs | Assets/Scripts/Models/Economy/Content/ResourceEconomyPlanningModels.cs | Assets/Scripts/Services/Economy/Planning/GrandProjectApplicationAdapter.cs,,0
5,거래·재고·재정·서비스·손님,GuestRequestDeliveryReceipt,struct,Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs,8,"GuestRequestDeliveryReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs:32:GuestRequestDeliveryReceipt.FromPhysical | Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs:864:GuestRequestDeliveryRuntime.FromPhysical,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,sourceStackIds,inputMassGrams | quantity,,Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs | Assets/Scripts/Services/Run/V20CampaignRuntime.cs,,0
2,전투·침입·의료·생포·사망,HealthThresholdCrossedEvent,struct,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs,402,"HealthThresholdCrossedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Combat/CharacterBodyHealthRuntime.cs:1637:CharacterBodyHealthRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,character,day,,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs | Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs | Assets/Scripts/Services/Combat/CharacterBodyHealthRuntime.cs,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs,1
2,전투·침입·의료·생포·사망,InvasionDungeonBreachedEvent,struct,Assets/Scripts/Services/Invasion/InvasionIntruderEvents.cs,12,"InvasionDungeonBreachedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Invasion/InvasionIntruderExecutionCoordinator.cs:127:InvasionIntruderExecutionCoordinator.InvasionIntruderExecutionCoordinator,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,intruderActor | intruderRuntime,,,Assets/Scripts/Services/Character/Work/SettlementThreatEventAdapter.cs | Assets/Scripts/Services/Invasion/DefenseEngagementRuntime.cs | Assets/Scripts/Services/Invasion/InvasionIntruderExecutionCoordinator.cs,,3
2,전투·침입·의료·생포·사망,InvasionFacilityDamagedEvent,struct,Assets/Scripts/Services/Invasion/InvasionIntruderEvents.cs,29,"InvasionFacilityDamagedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Invasion/InvasionIntruderSystem.cs:716:InvasionIntruderRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,facility | intruder,,,Assets/Scripts/Services/Codex/CodexRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Invasion/InvasionIntruderSystem.cs,Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordEventRecorder.cs | Assets/Scripts/Services/FacilityEvolution/FacilityEvolutionRecordRuntime.cs,4
2,전투·침입·의료·생포·사망,InvasionResolvedEvent,struct,Assets/Scripts/Models/Invasion/Core/InvasionThreatSystem.cs,156,"InvasionResolvedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",5,Assets/Scripts/Services/Invasion/InvasionIntruderExecutionCoordinator.cs:83:InvasionIntruderExecutionCoordinator.InvasionIntruderExecutionCoordinator | Assets/Scripts/Services/Invasion/InvasionIntruderExecutionCoordinator.cs:670:InvasionIntruderExecutionCoordinator.<unknown> | Assets/Scripts/Services/Invasion/InvasionIntruderExecutionCoordinator.cs:694:InvasionIntruderExecutionCoordinator.<unknown> | Assets/Scripts/Services/Invasion/InvasionIntruderSystem.cs:748:InvasionIntruderRuntime.<unknown> | Assets/Scripts/Services/Invasion/InvasionIntruderSystem.cs:779:InvasionIntruderRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,,,,Assets/Scripts/Services/Character/Work/SettlementThreatEventAdapter.cs | Assets/Scripts/Services/Combat/CombatLoadoutPreparationRuntime.cs | Assets/Scripts/Services/Evolution/EvolutionCatalystDropRuntime.cs | Assets/Scripts/Services/Infrastructure/Environment/ExternalInfluenceRuntime.cs | Assets/Scripts/Services/Invasion/DefenseEngagementRuntime.cs | Assets/Scripts/Services/Invasion/InvasionIntruderExecutionCoordinator.cs | Assets/Scripts/Services/Invasion/InvasionIntruderSystem.cs | Assets/Scripts/Services/Invasion/InvasionThreatRuntime.cs | Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs,,11
2,전투·침입·의료·생포·사망,InvasionVariableSelectedEvent,struct,Assets/Scripts/Models/Run/Core/RunVariableEvents.cs,46,"InvasionVariableSelectedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Run/RunVariableSystem.cs:194:RunVariableRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,,,,,,0
5,거래·재고·재정·서비스·손님,ItemExtractionReceipt,struct,Assets/Scripts/Services/Items/ItemTransferService.cs,239,"ItemExtractionReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/ItemTransferService.cs:1440:ItemTransferService.ItemStackId,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,itemId | sourceIdentityTransferred | sourceRemainingQuantity | sourceStackId,extractedQuantity | sourceRemainingQuantity,,Assets/Scripts/Services/Items/ItemTransferService.cs | Assets/Scripts/Services/Items/WildlifeHaulItemRuntime.cs,,0
1,작업·생산·품질·연구·건설·수리,ManualWaterTransferReceipt,struct,Assets/Scripts/Services/Infrastructure/Industrial/IndustrialInfrastructureModels.cs,591,"ManualWaterTransferReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs:788:FluidNetworkRuntime.<unknown> | Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs:848:FluidNetworkRuntime.<unknown> | Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs:899:FluidNetworkRuntime.<unknown>,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,state,,Assets/Scripts/Services/Economy/ProductionCycleUtilityService.cs | Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs | Assets/Scripts/Services/Infrastructure/Industrial/IndustrialInfrastructureModels.cs,,0
4,관계·욕구·기분·생애·가족,MealConsumedEvent,struct,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs,290,"MealConsumedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs:810:SurvivalFoodRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,character,day,,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs | Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs | Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs,1
4,관계·욕구·기분·생애·가족,MealMissedEvent,struct,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs,306,"MealMissedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs:862:SurvivalFoodRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,character,day,,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs | Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityRuntime.cs | Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs,Assets/Scripts/Services/Character/Identity/Runtime/CharacterIdentityDomainAdapters.cs,1
6,장비·특성·기술·시설 진화,MemoryErasureSealUseCompletedEvent,struct,Assets/Scripts/Services/Character/Core/MemoryErasureSealContracts.cs,158,"MemoryErasureSealUseCompletedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Character/Core/MemoryErasureSealCommandService.cs:953:ActiveOrder.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterNarrativeSaveSection | CharacterWorldSaveSection | CombatEquipmentSaveSection | EquipmentEvolutionSaveSection | ModularFacilityWorldSaveSection,,,,,,0
