schemaVersion,itemId,currentUnitMassGrams,maxStack,stockCategory,candidateUnitSemanticKind,candidateRule,candidateConfidence,assignmentStatus,reviewReason
v27.mass.semantic-candidate.1,medical:organ-preservation-canister,2350,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:organ-regeneration-scaffold,500,50,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:regenerative-medium,550,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medical:rejuvenation-serum,600,50,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:rune-hibernation-catalyst,550,50,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:slime-coagulation-frame,1150,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:sterile-bandage,500,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medical:sterile-mycelium-graft,1150,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:trait-analysis-kit,350,50,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:trauma-care-kit,350,50,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,medical:whole-body-regeneration-medium,700,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:advanced,140,30,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:anesthetic,120,75,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:antidote,120,30,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:antiseptic,180,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:herbal-poultice,200,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:mycelial-culture-pack,500,10,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:standard,160,40,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:blood-wasting,400,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:cave-flu,400,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:gut-rot,400,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:mana-pox,600,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:red-fever,400,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:slime-blight,400,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,medicine:vaccine:spore-lung,400,50,Medicine,MedicineDoseOrKit,medical-feature,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,offense:appraised-valuables,50,100,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,offense:unappraised-loot,50,100,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,record:arcane-index,1300,1,General,BlueprintOrRecord,record-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,record:breeding-ledger,1100,1,General,BlueprintOrRecord,record-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,record:career-ledger,1100,1,General,BlueprintOrRecord,record-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,resource:blood,500,50,Biological,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:bloodleaf,100,75,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:bone,400,75,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:cave-mushroom,250,75,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:clean-water,500,50,Water,LiquidPortion,water-authority,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,resource:coal,800,75,Fuel,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:dark-resin,200,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:dreamleaf,80,75,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:egg,250,60,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:ember-root,450,75,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:fang,150,75,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:fat,450,50,Biological,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:feather,50,100,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:gold-ore,1300,40,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:grass-straw,80,100,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:hide,900,40,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:horn,450,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:iron-ore,1200,60,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:lead-ore,1850,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:log,1800,40,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:mana-crystal,350,30,Mana,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:manure,500,75,Biological,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:meat,700,50,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:milk,800,50,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:moonflower,80,75,Medicine,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:night-grape,250,75,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:rune-dust,50,50,Mana,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:saltstone,500,60,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:shade-fiber,120,75,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:stone,1600,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:sulfur,1850,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:trail-charm,100,30,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:twilight-grain,350,75,Food,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,resource:wool,350,60,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,sample:antigen:blood-wasting,900,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,sample:antigen:cave-flu,900,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,sample:antigen:gut-rot,900,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,sample:antigen:mana-pox,1100,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,sample:antigen:red-fever,900,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,sample:antigen:slime-blight,900,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,sample:antigen:spore-lung,900,50,General,MedicineDoseOrKit,medical-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,supply:alliance-signal-kit,1150,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:botanical-pesticide,1150,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:certified-seed-kit,1100,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:defense-mixed-ammo-box,2400,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:funeral-preparation-kit,1200,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:fungicide,1150,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:greenhouse-nutrient,1100,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:inoculated-log,1800,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:mushroom-substrate,1100,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:nitrate-fertilizer,1100,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:performance-prop-box,1950,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,supply:pest-lure,1150,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,surgery:prosthetic:arm:left,1800,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,surgery:prosthetic:eye:left,1800,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,surgery:prosthetic:leg:left,1800,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,textile:insulating-cloth,950,50,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,textile:quilted-liner,950,50,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,textile:sterile-cloth,1000,50,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,tool:administrative-seal,2350,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:alloy-crucible,2350,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:banquet-cart,3150,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:deep-shaft-hoist,2400,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:field-repair-kit,2500,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:hauling-harness,1150,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:inspection-gauge,2350,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:maintenance-kit,2350,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:mana-probe,1200,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:powered-tool-head,2350,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:precision-gauge,2350,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:prisoner-work-kit,2350,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:prospecting-kit,2350,50,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:reinforced-restraint,2500,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:rune-identification-lens,1200,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:sewing-kit,50,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:watch-signal-horn,2350,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,tool:weather-observation-kit,2350,1,General,OtherExplicitPhysicalUnit,manual-unit-meaning-required,manual-review,candidate-only,"No safe unit meaning can be inferred without reviewing producer, consumer, and BOM."
v27.mass.semantic-candidate.1,waste:animal-rot,700,75,Biological,WasteBundle,waste-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,waste:forbidden-rot,700,50,Biological,WasteBundle,waste-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,waste:mixed-rot,650,75,General,WasteBundle,waste-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,waste:plant-rot,600,75,General,WasteBundle,waste-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:cave-silk,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:common-wool,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:deep-goat-wool,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:dreamweave,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:ember-cotton,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:frost-linen,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:frost-wool,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:mire-canvas,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:shade-cloth,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
v27.mass.semantic-candidate.1,yarn:spore-hemp,80,200,General,TextileRollOrSheet,textile-stable-id,high,candidate-only,Exact feature/category/stable-ID evidence; explicit assignment still required.
