"stable_id","display_name","stock_category","source_features","source_kind","source_unit_weight_kg","source_unit_price","source_declared_function","portfolio_commitment","same_era_alternative_candidates","physical_handling_receipt","depletion_or_overstock_pressure","recovery_or_conversion","status"
"facility-kit:1021","정식침대 설치 키트","General (일반)","[{""rid"":7737211921623155119},{""rid"":7737211921623155120}]","해당 없음: GenericItemDefinitionSO","8","135","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1022","이층침대 설치 키트","General (일반)","[{""rid"":7737211921623155121},{""rid"":7737211921623155122}]","해당 없음: GenericItemDefinitionSO","8","135","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1023","휴식용소파 설치 키트","General (일반)","[{""rid"":7737211921623155123},{""rid"":7737211921623155124}]","해당 없음: GenericItemDefinitionSO","8","110","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1024","협탁 설치 키트","General (일반)","[{""rid"":7737211921623155125},{""rid"":7737211921623155126}]","해당 없음: GenericItemDefinitionSO","8","85","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1025","옷장 설치 키트","General (일반)","[{""rid"":7737211921623155127},{""rid"":7737211921623155128}]","해당 없음: GenericItemDefinitionSO","8","85","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1026","영주집무책상 설치 키트","General (일반)","[{""rid"":7737211921623155129},{""rid"":7737211921623155130}]","해당 없음: GenericItemDefinitionSO","8","110","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1027","지휘의자 설치 키트","General (일반)","[{""rid"":7737211921623155131},{""rid"":7737211921623155132}]","해당 없음: GenericItemDefinitionSO","8","60","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1028","개인보관함 설치 키트","General (일반)","[{""rid"":7737211921623155133},{""rid"":7737211921623155134}]","해당 없음: GenericItemDefinitionSO","8","60","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1029","침실용책장 설치 키트","General (일반)","[{""rid"":7737211921623155135},{""rid"":7737211921623155136}]","해당 없음: GenericItemDefinitionSO","8","85","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1030","연구책상 설치 키트","General (일반)","[{""rid"":7737211921623155137},{""rid"":7737211921623155138}]","해당 없음: GenericItemDefinitionSO","8","110","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1031","연금술작업대 설치 키트","General (일반)","[{""rid"":7737211921623155139},{""rid"":7737211921623155140}]","해당 없음: GenericItemDefinitionSO","8","110","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1032","연구용책장 설치 키트","General (일반)","[{""rid"":7737211921623155141},{""rid"":7737211921623155142}]","해당 없음: GenericItemDefinitionSO","8","60","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1033","시약선반 설치 키트","General (일반)","[{""rid"":7737211921623155143},{""rid"":7737211921623155144}]","해당 없음: GenericItemDefinitionSO","8","60","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1034","표본보관장 설치 키트","General (일반)","[{""rid"":7737211921623155145},{""rid"":7737211921623155146}]","해당 없음: GenericItemDefinitionSO","8","85","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1035","설계판 설치 키트","General (일반)","[{""rid"":7737211921623155147},{""rid"":7737211921623155148}]","해당 없음: GenericItemDefinitionSO","8","85","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1036","마력수정선반 설치 키트","General (일반)","[{""rid"":7737211921623155149},{""rid"":7737211921623155150}]","해당 없음: GenericItemDefinitionSO","8","95","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1037","마력저장조 설치 키트","General (일반)","[{""rid"":7737211921623155151},{""rid"":7737211921623155152}]","해당 없음: GenericItemDefinitionSO","8","110","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1038","룬안정기 설치 키트","General (일반)","[{""rid"":7737211921623155153},{""rid"":7737211921623155154}]","해당 없음: GenericItemDefinitionSO","8","60","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1039","의식초점석 설치 키트","General (일반)","[{""rid"":7737211921623155155},{""rid"":7737211921623155156}]","해당 없음: GenericItemDefinitionSO","8","120","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1040","훈련허수아비 설치 키트","General (일반)","[{""rid"":7737211921623155157},{""rid"":7737211921623155158}]","해당 없음: GenericItemDefinitionSO","8","95","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"facility-kit:1041","사격과녁 설치 키트","General (일반)","[{""rid"":7737211921623155159},{""rid"":7737211921623155160}]","해당 없음: GenericItemDefinitionSO","8","95","게임 내 역할은 시설 설치와 구성, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:facility-kit:0, GenericItemDefinitionSO:facility-kit:1, GenericItemDefinitionSO:facility-kit:10, GenericItemDefinitionSO:facility-kit:1000, GenericItemDefinitionSO:facility-kit:1001, GenericItemDefinitionSO:facility-kit:1002, GenericItemDefinitionSO:facility-kit:1003, GenericItemDefinitionSO:facility-kit:1004, GenericItemDefinitionSO:facility-kit:1005, GenericItemDefinitionSO:facility-kit:1006, GenericItemDefinitionSO:facility-kit:1007, GenericItemDefinitionSO:facility-kit:1008 외 364개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
