domain_group,domain_group_name,type,kind,definition_path,definition_line,coverage_reason,integration_status,integration_reason,producer_count,producer_sites,current_transaction_boundary,joint_commit_feasibility,outcome_save_owner,domain_state_save_owner_candidates,participant_member_candidates,metric_member_candidates,ui_paths,query_paths,narrative_paths,subscriber_count
1,작업·생산·품질·연구·건설·수리,ProductionGenericBillTerminalDrainResult,struct,Assets/Scripts/Models/Production/Core/ProductionGenericBillTerminalDrainContracts.cs,56,"ProductionGenericBillTerminalDrainResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",12,Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:95:State.TryPrepare | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:151:State.TryProgress | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:181:State.TryAcknowledge | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:207:State.TryGarbageCollect | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:214:State.ProductionGenericBillTerminalDrainOutbox | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:247:State.TryRecover | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:629:State.TryRecordInputDestinationReceipt | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:673:State.TryAcknowledgeInputDestination | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:694:State.TryCommitBillTerminal | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:1169:CheckpointGcCandidate.Result | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:1178:CheckpointGcCandidate.Deferred | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs:1187:CheckpointGcCandidate.Conflict,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,,,Assets/Scripts/Models/Production/Core/ProductionGenericBillTerminalDrainContracts.cs | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDestructiveDrainParticipant.cs | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionInputDestinationCustodyDrainResult,struct,Assets/Scripts/Models/Items/Core/ProductionInputDestinationCustodyDrainContracts.cs,366,"ProductionInputDestinationCustodyDrainResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",26,Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:37:ProductionInputDestinationCustodyDrainOutbox.TryPrepare | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:83:ProductionInputDestinationCustodyDrainOutbox.TryBeginDraining | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:107:ProductionInputDestinationCustodyDrainOutbox.TryRecordActorCompleted | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:120:ProductionInputDestinationCustodyDrainOutbox.TryBeginReleasingOperationAuthority | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:135:ProductionInputDestinationCustodyDrainOutbox.TryRecordOperationReleased | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:149:ProductionInputDestinationCustodyDrainOutbox.TryBeginReleasingDestination | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:162:ProductionInputDestinationCustodyDrainOutbox.TryCommitEffect | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:233:ProductionInputDestinationCustodyDrainOutbox.TryAcknowledge | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:260:ProductionInputDestinationCustodyDrainOutbox.TryGarbageCollect | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:276:ProductionInputDestinationCustodyDrainOutbox.ProductionInputDestinationCustodyDrainOutbox | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:445:ProductionInputDestinationCustodyDrainOutbox.RecordProgress | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:479:ProductionInputDestinationCustodyDrainOutbox.AdvancePhase | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:742:CheckpointGcCandidate.Current | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:750:CheckpointGcCandidate.Conflict | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs:757:CheckpointGcCandidate.Deferred | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:460:ProductionInputDestinationCustodyDrainService.TryPrepare | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:467:ProductionInputDestinationCustodyDrainService.TryCommit | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:522:ProductionInputDestinationCustodyDrainService.TryAcknowledge | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:531:ProductionInputDestinationCustodyDrainService.TryGarbageCollect | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:596:ProductionInputDestinationCustodyDrainService.BeginDrain | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:607:ProductionInputDestinationCustodyDrainService.ReleaseNextActor | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:688:ProductionInputDestinationCustodyDrainService.ReleaseNextOperation | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:779:ProductionInputDestinationCustodyDrainService.ReleaseDestination | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:1982:ProductionInputDestinationCustodyDrainService.Current | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:1990:ProductionInputDestinationCustodyDrainService.Deferred | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs:1997:ProductionInputDestinationCustodyDrainService.Conflict,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,,,Assets/Scripts/Models/Items/Core/ProductionInputDestinationCustodyDrainContracts.cs | Assets/Scripts/Services/Combat/CombatEquipmentTerminalDestructiveDrainParticipant.cs | Assets/Scripts/Services/Combat/CombatEquipmentTerminalDrainOutbox.cs | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDestructiveDrainParticipant.cs | Assets/Scripts/Services/Economy/ProductionGenericBillTerminalDrainOutbox.cs | Assets/Scripts/Services/Economy/ProductionStockSensorDestructiveDrainParticipant.cs | Assets/Scripts/Services/Items/FacilityBufferDestinationCustodyDrainService.cs | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainOutbox.cs | Assets/Scripts/Services/Items/ProductionInputDestinationCustodyDrainService.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionOutputClearanceMeasurementPlanResult,class,Assets/Scripts/Services/Economy/ProductionOutputClearanceMeasurementPlanRegistry.cs,459,"ProductionOutputClearanceMeasurementPlanResult is a result-bearing class for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Economy/ProductionOutputClearanceMeasurementPlanRegistry.cs:565:ProductionOutputClearanceMeasurementPlanRegistry.Capture | Assets/Scripts/Services/Economy/ProductionOutputClearanceMeasurementPlanRegistry.cs:700:ProductionOutputClearanceMeasurementPlanRegistry.ProductionOutputClearanceMeasurementPlanRegistry,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,sourceDigest,,,Assets/Scripts/Services/Economy/ProductionOutputClearanceMeasurementPlanRegistry.cs | Assets/Scripts/Services/Economy/ProductionOutputClearanceMeasurementScopeAuthority.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPhysicalCustodyDrainResult,struct,Assets/Scripts/Models/Items/Core/ProductionPhysicalCustodyDrainContracts.cs,153,"ProductionPhysicalCustodyDrainResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",27,Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:28:ProductionPhysicalCustodyDrainOutbox.TryPrepare | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:63:ProductionPhysicalCustodyDrainOutbox.TryBeginDraining | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:83:ProductionPhysicalCustodyDrainOutbox.TryRecordActorCompleted | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:93:ProductionPhysicalCustodyDrainOutbox.TryBeginReleasingIntents | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:103:ProductionPhysicalCustodyDrainOutbox.TryRecordHaulIntentReleased | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:113:ProductionPhysicalCustodyDrainOutbox.TryBeginReleasingDestination | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:123:ProductionPhysicalCustodyDrainOutbox.TryCommitEffect | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:179:ProductionPhysicalCustodyDrainOutbox.TryAcknowledge | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:207:ProductionPhysicalCustodyDrainOutbox.TryGarbageCollect | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:218:ProductionPhysicalCustodyDrainOutbox.ProductionPhysicalCustodyDrainOutbox | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:374:ProductionPhysicalCustodyDrainOutbox.RecordProgress | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:411:ProductionPhysicalCustodyDrainOutbox.AdvancePhase | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:640:CheckpointGcCandidate.Current | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:648:CheckpointGcCandidate.Deferred | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainOutbox.cs:652:CheckpointGcCandidate.Conflict | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:365:in.TryPrepare | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:368:in.TryCommit | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:403:in.TryAcknowledge | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:409:in.TryGarbageCollect | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:476:in.BeginActorRelease | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:499:in.ReleaseNextActor | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:590:in.ReleaseNextIntent | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:637:in.ReleaseDestination | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:916:in.CheckRouteGate | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:1335:in.Current | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:1343:in.Deferred | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs:1350:in.Conflict,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,,,Assets/Scripts/Services/Economy/ProductionPhysicalCustodyDestructiveDrainParticipant.cs | Assets/Scripts/Services/Items/ProductionPhysicalCustodyDrainService.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPreparedOutputCapacityResult,struct,Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs,227,"ProductionPreparedOutputCapacityResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",22,Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:252:ProductionPreparedOutputCapacityResult.Available | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:268:ProductionPreparedOutputCapacityResult.ProductionPreparedOutputCapacityResult | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:276:ProductionPreparedOutputCapacityResult.Blocked | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:293:ProductionPreparedOutputCapacityResult.ProductionPreparedOutputCapacityResult | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:301:ProductionPreparedOutputCapacityResult.Unavailable | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:311:ProductionPreparedOutputCapacityResult.ProductionPreparedOutputCapacityResult | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:277:in.AssessCycleStart | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:285:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:309:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:325:in.Available | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:332:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:347:in.Available | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:352:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:364:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:370:in.AssessCurrentCapacity | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:389:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:405:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:415:in.Available | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:422:in.Unavailable | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:434:in.Available | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:438:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:450:in.Unavailable,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,maximumMassGrams | occupiedMassGrams | reservedMassGrams,,Assets/Scripts/Models/Economy/Content/ProductionBillRuntime.cs | Assets/Scripts/Models/Economy/Content/ProductionBillSnapshotProjector.cs | Assets/Scripts/Services/Economy/ProductionConsumerDemandAdapters.cs | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPreparedOutputDeliveryCoordinationResult,struct,Assets/Scripts/Models/Production/Core/ProductionPreparedOutputRoutingContracts.cs,739,"ProductionPreparedOutputDeliveryCoordinationResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",10,Assets/Scripts/Models/Economy/Content/Diagnostics/ProductionPreparedOutputDeliveryCallerDebugScenarios.cs:122:FakeCoordinator.TryApplyExactTarget | Assets/Scripts/Models/Economy/Content/Diagnostics/ProductionPreparedOutputDeliveryCallerDebugScenarios.cs:137:FakeCoordinator.TryApplyCompatibleWarehouse | Assets/Scripts/Models/Economy/Content/Diagnostics/ProductionPreparedOutputDeliveryCallerDebugScenarios.cs:150:FakeCoordinator.Result | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs:40:ProductionPreparedOutputDeliveryCoordinator.TryApplyExactTarget | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs:84:ProductionPreparedOutputDeliveryCoordinator.TryApplyCompatibleWarehouse | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs:205:ProductionPreparedOutputDeliveryCoordinator.TryApplyCandidate | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs:460:ProductionPreparedOutputDeliveryCoordinator.Result | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs:476:ProductionPreparedOutputDeliveryCoordinator.Deferred | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs:485:ProductionPreparedOutputDeliveryCoordinator.Rejected | Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:189:ProductionPreparedOutputExactRouteLifecycle.ApplyDeliveryAuthority,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,targetDestinationId | targetPositionX | targetPositionY,,,Assets/Scripts/Models/Production/Core/ProductionPreparedOutputRoutingContracts.cs | Assets/Scripts/Services/Economy/Diagnostics/ProductionPreparedOutputDeliveryCoordinatorDebugScenarios.cs | Assets/Scripts/Services/Economy/ProductionPreparedOutputDeliveryCoordinator.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPreparedOutputExactRouteLifecycleResult,struct,Assets/Scripts/Models/Production/Core/ProductionPreparedOutputRoutingContracts.cs,866,"ProductionPreparedOutputExactRouteLifecycleResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",6,Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:35:ProductionPreparedOutputExactRouteLifecycle.TryProgress | Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:257:ProductionPreparedOutputExactRouteLifecycle.FromPhysicalFailure | Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:286:ProductionPreparedOutputExactRouteLifecycle.FromDeliveryFailure | Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:305:ProductionPreparedOutputExactRouteLifecycle.Completed | Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:317:ProductionPreparedOutputExactRouteLifecycle.Deferred | Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:328:ProductionPreparedOutputExactRouteLifecycle.Conflict,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,targetAuthorityFingerprint,,,Assets/Scripts/Models/Production/Core/ProductionPreparedOutputRoutingContracts.cs | Assets/Scripts/Services/Economy/ProductionCapacityRoutingDrainExecutionCoordinator.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPreparedOutputExecutionResult,struct,Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs,335,"ProductionPreparedOutputExecutionResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",8,Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:354:ProductionPreparedOutputExecutionResult.Completed | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:360:ProductionPreparedOutputExecutionResult.Blocked | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:376:ProductionPreparedOutputExecutionResult.ProductionPreparedOutputExecutionResult | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:456:in.Execute | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:465:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:521:in.Completed | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:2285:in.Block | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:2289:in.Blocked,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,,,Assets/Scripts/Models/Economy/Content/ProductionBillRuntime.cs | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPreparedOutputPhysicalRouteReceipt,struct,Assets/Scripts/Models/Production/Core/ProductionPreparedOutputRoutingContracts.cs,577,"ProductionPreparedOutputPhysicalRouteReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",5,Assets/Scripts/Services/Economy/ProductionPreparedOutputExactRouteLifecycle.cs:232:ProductionPreparedOutputExactRouteLifecycle.ToEconomyReceipt | Assets/Scripts/Services/Economy/ProductionPreparedOutputRoutingAuthority.cs:898:ProductionPreparedOutputRoutingAuthority.SnapshotReceipt | Assets/Scripts/Services/Economy/ProductionPreparedOutputRoutingAuthority.cs:1986:ProductionPreparedOutputRoutingAuthority.<unknown> | Assets/Scripts/Services/Economy/ProductionPreparedOutputRoutingRestoreJoin.cs:245:ProductionPreparedOutputRoutingRestoreJoin.ReconstructPhysicalReceipt | Assets/Scripts/Services/Economy/ProductionPreparedOutputRoutingRestoreJoin.cs:311:ProductionPreparedOutputRoutingRestoreJoin.ProductionPreparedOutputRouteRestoreAcknowledgement,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,sourceDestinationId | targetDestinationId | targetPositionX | targetPositionY,totalMassGrams | totalQuantity,,Assets/Scripts/Models/Economy/Content/ProductionBillRuntimeDependencies.cs | Assets/Scripts/Models/Production/Core/ProductionPreparedOutputRoutingContracts.cs | Assets/Scripts/Services/Economy/ProductionPreparedOutputRoutingAuthority.cs | Assets/Scripts/Services/Economy/ProductionPreparedOutputRoutingRestoreJoin.cs,,0
1,작업·생산·품질·연구·건설·수리,ProductionPreparedOutputReleaseResult,struct,Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs,383,"ProductionPreparedOutputReleaseResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",12,Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:402:ProductionPreparedOutputReleaseResult.ReleasedUnpublished | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:405:ProductionPreparedOutputReleaseResult.Blocked | Assets/Scripts/Models/Economy/Content/ProductionPreparedOutputExecutionPort.cs:416:ProductionPreparedOutputReleaseResult.ProductionPreparedOutputReleaseResult | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:657:in.Release | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:664:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:670:in.ReleasedUnpublished | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:674:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:697:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:713:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:725:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:733:in.Blocked | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs:741:in.ReleasedUnpublished,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,,,,Assets/Scripts/Models/Economy/Content/ProductionBillRuntime.cs | Assets/Scripts/Services/Economy/ProductionPreparedOutputExecutionAdapter.cs,,0
